North Bughtlin Gate,EH12 8XL,3,55.9541399,-3.3047402
Whitson Grove,EH11 3DT,7,55.9352241,-3.2564258
Craigentinny Crescent,EH7 6QA,14,55.9579134,-3.1367975
Craigmount Terrace,EH12 8BW,3,55.9471584,-3.2981805
Whitelea Road,EH14 7HE,2,55.8756288,-3.3439696
Craigmillar Castle L,EH16 4SE,17,55.9260353,-3.1389443
Northfield Crescent,EH8 7QB,14,55.9496718,-3.1384992
Sydney Place,EH7 6SY,14,55.959105,-3.1338712
Fernieside Grove,EH17 7DF,16,55.9131075,-3.1276326
Oxgangs Place,EH13 9BD,8,55.9083968,-3.2266215
Summerfield Place,EH6 8BA,13,55.9692281,-3.1599929
Ferry Road - Shops Service Road,EH1 3EG,11,55.953252,-3.188267
Stanley Road,EH6 4SE,4,55.9780859,-3.1950631
Jean Armour Avenue,EH16 6XQ,16,55.9185587,-3.1626855
Elm Place,EH6 8AL,13,55.9689287,-3.162606
Ulster Gardens,EH8 7LH,14,55.9482479,-3.1403157
Brunstane Road North,EH15 2DJ,17,55.9505258,-3.1017749
Belgrave Crescent Lane,EH4 3AG,5,55.954441,-3.2179289
East Hermiston,EH14 4AW,2,55.917764,-3.316423
Colinton Mains Drive,EH13 9AL,8,55.9100811,-3.2347302
The Murrays,EH17 8UD,16,55.8977133,-3.1480918
Backlee,EH16 6YH,16,55.9051309,-3.1686602
Milton Road East,EH15 2PB,17,55.9455156,-3.0916219
Silverknowes Hill,EH4 5HD,1,55.9692843,-3.2722065
Royston Mains Terrace,EH5 1JP,4,55.9767253,-3.2345925
Washington Lane,EH11 2HA,7,55.9426322,-3.2220342
Davie Street,EH8 9EB,15,55.9452805,-3.1830784
Craigleigh Rise,EH4 3TR,6,55.9514301,-3.2477734
Avon Road,EH4 6RF,1,55.9692448,-3.3096783
Pennywell Grove,EH4 4NT,4,55.9728723,-3.2571535
Drumsheugh Gardens,EH3 7QB,11,55.9510824,-3.2136522
Marionville Grove,EH7 6BH,14,55.9586961,-3.1512675
Wilkieston Road,EH28 8RH,2,55.9204284,-3.3877655
Reids Court,EH8 8JJ,11,55.9523228,-3.1775915
Queensferry Road,EH4 7ND,3,55.9607842,-3.293241
Bangholm Park,EH5 3BA,4,55.9732354,-3.2041083
Carberry Place,EH12 5HQ,6,55.9446746,-3.2283266
