Recorded,StreetName,dog_foul,vandalism,graffiti,weeds,detritus,fly_posting,bin_count,number_overflowing,smoking,drinks,confectionary,fast_food,pedestrian_individual,business,domestic,construction,animal_faeces,other
03/11/2009,Double Hedges Road,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
03/11/2009,East Clapperfield,1,1,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
03/11/2009,Greenmantle Loan,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
03/11/2009,Fernieside Crescent,1,1,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0
03/11/2009,Fernieside Crescent,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
03/11/2009,Fernieside Grove,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
03/11/2009,Mortonhall Park View,1,1,1,1,3,1,0,0,0,1,1,0,1,0,0,0,0,0
03/11/2009,Mortonhall Park Way,1,1,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0
30/10/2009,"Cowgate, front of Sherriff Court",1,1,2,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
30/10/2009,Walker Street,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
30/10/2009,Glenfinlas Street,1,1,1,1,2,1,2,0,1,1,0,1,1,0,0,0,0,0
30/10/2009,Hope Street,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
30/10/2009,Gladstones Close,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
30/10/2009,Calton Hill Footpath 22-26,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
30/10/2009,Northumberland Street,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0
30/10/2009,Northumberland Street South East Lane,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
30/10/2009,Great Stuart Street,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0
30/10/2009,William Street North East Lane,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
16/12/2009,Pirniefield Bank,1,1,1,1,2,1,0,0,0,1,0,0,1,1,0,0,0,0
16/12/2009,Clarebank Crescent,2,1,1,3,3,1,0,0,1,1,1,0,1,1,0,0,1,0
16/12/2009,Gladstone Place,1,1,1,1,3,2,0,0,1,1,1,0,1,0,0,0,0,0
16/12/2009,Cornhill Terrace,2,1,1,1,2,1,0,0,1,1,1,0,1,1,0,0,1,0
16/12/2009,Constitution Street - car park entrance,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
16/12/2009,Madeira Place,4,1,1,1,2,1,0,0,1,1,1,0,1,0,0,0,1,0
16/12/2009,West Montgomery Place,1,1,2,2,2,2,0,0,1,1,1,1,1,0,0,0,0,0
16/12/2009,Annandale Street,1,1,1,1,2,1,0,0,1,1,1,1,1,0,0,0,0,0
16/12/2009,Raeburn Street,2,1,1,1,2,1,0,0,1,1,1,1,1,0,0,0,1,0
16/12/2009,Redford Court,1,1,1,2,3,1,0,0,1,1,1,0,1,1,0,0,0,0
16/12/2009,Allan Street,1,1,1,2,3,1,0,0,1,0,1,0,1,0,0,1,0,0
16/12/2009,Craigleith Hill Loan,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
16/12/2009,Queens Road,2,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,1,0
16/12/2009,Hillpark Way,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
16/12/2009,Hillpark Terrace,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,1,0,0
16/12/2009,Pennywell Gardens,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
16/12/2009,Pennywell Gardens,1,1,1,2,2,1,0,0,1,1,0,1,1,0,0,0,0,0
16/12/2009,Pennywell Cottages,2,1,1,1,4,1,0,0,1,1,1,1,1,0,0,0,1,0
16/12/2009,Boswall Parkway,1,1,1,1,2,1,0,0,1,1,1,1,1,0,0,0,0,0
16/12/2009,Boswall Parkway,2,1,1,2,2,1,1,0,1,1,1,1,1,0,0,0,1,0
16/12/2009,Boswall Parkway,1,1,2,1,2,1,0,0,1,1,1,1,1,0,0,0,0,0
16/12/2009,Boswall Gardens,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
16/12/2009,Wardieburn Place North,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
16/12/2009,Royston Mains Gardens,2,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0
16/12/2009,Ferry Road Place,1,1,2,1,2,1,0,0,1,0,0,0,1,0,1,0,0,0
16/12/2009,Beresford Terrace,2,1,1,3,2,1,0,0,1,0,0,0,1,0,0,0,1,0
16/12/2009,Rosebank Gardens,1,1,1,2,2,1,0,0,0,0,1,0,1,1,0,0,0,0
16/12/2009,Craighall Terrace,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
16/12/2009,Bristo Place,1,1,1,2,2,2,1,0,1,1,0,0,1,0,0,0,0,0
16/12/2009,St Giles Street,2,1,1,2,2,1,0,0,1,0,0,0,1,0,1,0,1,0
16/12/2009,Ramsay Gardens,1,1,1,1,2,1,0,0,1,0,0,0,1,0,1,0,0,0
16/12/2009,Canongate,2,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0
16/12/2009,Canongate,1,1,1,2,2,1,1,0,1,0,0,1,1,0,0,0,0,0
16/12/2009,Brand Place,2,1,1,2,2,1,0,0,1,0,1,1,1,0,0,0,1,0
16/12/2009,Waverley Park Terrace,2,1,1,2,2,1,1,0,1,0,1,0,1,0,0,0,1,0
16/12/2009,Broughton Street Lane,2,1,1,2,2,1,0,0,1,1,1,1,1,1,0,0,1,0
16/12/2009,Cambridge Street,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
16/12/2009,South Charlotte Lane (Randolph Lane),2,1,1,2,2,1,0,0,1,1,1,0,1,1,0,0,1,0
16/12/2009,Rose Street South Lane,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
16/12/2009,Rose Street South Lane,1,1,1,2,2,1,0,0,1,0,1,1,1,0,0,0,0,0
17/12/2009,Hope Park Crescent,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0
17/12/2009,Hardwell Close,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
17/12/2009,Davie Street,1,1,2,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0
17/12/2009,Carnegie Court,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
17/12/2009,Haddon's Court,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17/12/2009,Sciennes Road,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0
17/12/2009,Sciennes Road,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
17/12/2009,Relugas Road,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
17/12/2009,Relugas Road,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
17/12/2009,West Mains Road,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
17/12/2009,West Mains Road,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
17/12/2009,Grange Road,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
17/12/2009,Grange Road,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
17/12/2009,Cameron Toll Gardens,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
17/12/2009,Glenallan Drive,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
17/12/2009,Glenallan Drive,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
17/12/2009,Balmwell Avenue,2,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0
17/12/2009,Mortonhall Park Bank,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
27/01/2010,Caledonian Road,2,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0
27/01/2010,Murdoch Terrace,2,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0
27/01/2010,Violet Terrace,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
27/01/2010,Shandon Road,2,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0
27/01/2010,Chalmers Buildings,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
27/01/2010,Harlaw Road,2,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0
27/01/2010,Harlaw Road,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
27/01/2010,Harlaw Road,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27/01/2010,Currievale Park,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
27/01/2010,Nether Currie Crescent,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
27/01/2010,Baberton Mains Avenue,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27/01/2010,Capelaw Road,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27/01/2010,Blinkbonny Road,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27/01/2010,Blinkbonny Road,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
27/01/2010,Blinkbonny Road,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
27/01/2010,Calder Place,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
27/01/2010,Sighthill Drive,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
27/01/2010,Sighthill Drive,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
27/01/2010,Sighthill Drive,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27/01/2010,Broomhouse Row,2,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0
28/01/2010,Peffer Place Industrial Estate,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
28/01/2020,Glenlee Avenue,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
28/01/2010,Rosefield Street,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
28/01/2010,Coillesdene Drive,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
28/01/2010,Durham Road South,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
28/01/2010,Durham Gardens North,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
28/01/2010,Southfield Farm Grove,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27/01/2010,Alan Breck Gardens,3,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,1,0
27/01/2010,Alan Breck Gardens,3,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,1,0
27/01/2010,Traquair Park West,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
27/01/2010,Saunders Court,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
27/01/2010,"High Street, South Queensferry",1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
27/01/2010,"Loch Road, South Queensferry",1,1,1,2,2,1,0,0,0,1,1,0,1,0,0,0,0,0
27/01/2010,Campbell Avenue,3,1,1,2,1,1,0,0,1,1,1,0,1,0,0,0,1,0
27/01/2010,Coltbridge Vale,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
27/01/2010,Craigleith Crescent,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
27/01/2010,Craigleith Crescent,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
27/01/2010,Craigleigh Avenue North,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
27/01/2010,Craigleigh Rise,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
27/01/2010,"John Mason Court, South Queensferry",1,1,1,2,2,1,0,0,1,1,1,1,1,0,0,0,0,0
27/01/2010,"Lovers Lane, South Queensferry",1,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0
27/01/2010,"Lovers Lane, South Queensferry",1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
27/01/2010,"Atheling Grove, South Queensferry",1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
27/01/2010,Lawson Crescent,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
27/01/2010,Carmel Road,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
27/01/2010,Fairview Road,1,1,1,2,2,1,0,0,1,1,1,1,1,0,0,0,0,0
27/01/2010,Fairview Road,1,1,1,2,2,1,0,0,1,1,1,1,1,0,0,0,0,0
27/01/2010,"Craigievar Wynd, Kilchurn Court",1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
27/01/2010,Bughtlin Gardens,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
27/01/2010,South Gyle Access,1,1,1,2,2,1,0,0,1,0,0,0,1,1,0,0,0,0
06/06/2009,Lothian Road,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
06/06/2009,Lothian Road,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
06/06/2009,Haymarket Yards,1,1,4,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
09/06/2009,Bughtlin Green,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
09/06/2009,Blackthorn Court,1,1,1,1,2,1,0,0,1,1,0,0,1,1,0,0,0,0
09/06/2009,Parkgrove Terrace ,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
09/06/2009,Parkgrove Terrace ,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
09/06/2009,Craigs Loan,1,1,1,2,1,1,0,0,1,1,1,1,1,0,0,0,0,0
09/06/2009,South Gyle Wynd,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
09/06/2009,Westerbroom Avenue ,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
09/06/2009,Westerbroom Avenue ,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
09/06/2009,Hillview Drive ,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
09/06/2009,Corstophine Bank Avenue ,1,1,1,3,2,1,0,0,1,0,1,0,1,0,0,0,0,0
09/06/2009,Kinellan Road,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
09/06/2009,Ravelston Dykes Road,1,1,1,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0
09/06/2009,Ravelston Dykes Road,2,1,1,1,3,1,0,0,1,0,1,0,1,0,0,0,1,0
09/06/2009,Roseburn Cliff,2,1,1,2,4,1,0,0,1,0,0,0,1,0,0,0,1,0
09/06/2009,Hampton Place,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
09/06/2009,Pembroke Place,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
09/06/2009,Roseburn place,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
10/06/2009,Elder Street,1,1,2,2,3,2,0,0,1,1,1,1,1,0,0,0,0,0
10/06/2009,Parliament Square,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
10/06/2009,Sinclair Close,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10/06/2009,Haillesland Gardens ,1,1,1,3,2,1,0,0,1,1,1,1,1,0,0,0,0,0
10/06/2009,Stevenson Grove,1,1,1,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0
10/06/2009,Saughton Mains Avenue ,2,1,1,1,2,1,0,0,1,1,1,1,1,0,0,0,1,0
10/06/2009,Fairbrae,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10/06/2009,Roull Road,1,1,1,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0
10/06/2009,Broomhall Gardens ,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
10/06/2009,Redhall Grove,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
10/06/2009,Redhall Drive ,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
10/06/2009,Priesthill Street,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10/06/2009,Cadogan Road,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
10/06/2009,Wolrige Road,1,1,1,2,2,1,0,0,1,0,1,1,1,0,0,0,0,0
10/06/2009,Kirk Brae,1,1,1,1,3,1,0,0,0,1,0,0,1,0,0,0,0,0
10/06/2009,Ravenswood Avenue ,1,1,1,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0
10/06/2009,Ravenswood Avenue ,1,1,1,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0
11/06/2009,Drum Cottages,1,1,1,2,2,1,0,0,1,0,0,0,1,1,0,0,0,0
11/06/2009,Candlemaker Crescent ,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11/06/2009,Westland Cottages,1,1,1,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0
11/06/2009,Cameron Park,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
11/06/2009,Glenisla Gardens,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
11/06/2009,Fountainhall Road,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
11/06/2009,Fountainhall Road,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
12/06/2009,West Pilton Bank,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
12/06/2009,Braehead Bank,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12/06/2009,Essex Road,1,1,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0
12/06/2009,Kirk Cramond,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
12/06/2009,Barnton Park Crescent ,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
12/06/2009,Barnton Park Place,1,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0
12/06/2009,Queensferry Road,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
12/06/2009,Queensferry Road,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
12/06/2009,Silver Knowes Court,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
12/06/2009,Boswell Place,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
12/06/2009,Boswell Square ,2,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0
12/06/2009,Chesnut Street,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
12/06/2009,Maybury Road,1,1,1,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0
12/06/2009,Maybury Road,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
12/06/2009,Westshore Road,1,1,1,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0
12/06/2009,Westshore Road,1,1,1,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0
12/06/2009,Westshore Road,1,1,1,1,2,1,0,0,1,1,1,1,1,0,0,0,0,0
15/06/2009,West Silvermills Lane,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15/06/2009,Bangholm Loan,1,1,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0
15/06/2009,Denham Green Place ,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15/06/2009,Bedford Court,2,1,2,3,1,1,0,0,1,1,1,1,1,0,0,0,1,0
15/06/2009,Orchard Bank,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
15/06/2009,Orchard Drive ,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
15/06/2009,Groathill Avenue ,1,1,1,1,2,1,0,0,1,1,1,1,1,0,0,0,0,0
15/06/2009,Groathill Gardens West,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
15/06/2009,Easter Drylaw Avenue ,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
15/06/2009,Easter Drylaw Loan,1,1,1,3,2,1,0,0,1,1,1,0,1,0,0,0,0,0
17/06/2009,Ravelrig Road,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
17/06/2009,Ravelrig Road,1,1,1,1,2,1,0,0,1,0,0,0,1,1,0,0,0,0
17/06/2009,Johnsburn Road,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
17/06/2009,Johnsburn Road,1,1,1,1,2,1,0,0,0,0,1,1,1,0,0,0,0,0
17/06/2009,Foulis Crescent ,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
17/06/2009,Haughhead Farm,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17/06/2009,Haughhead Farm,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19/06/2009,Viewcraig Gardens,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
23/06/2009,Niddrie House Park,2,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,1,0
24/06/2009,Cowgatehead,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
24/06/2009,Wolseley Terrace,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
24/06/2009,Pattison Street,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
24/06/2009,Constitution Place,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0
24/06/2009,Constitution Street,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
25/06/2009,Rodney Street,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
25/06/2009,Shaws Square,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
25/06/2009,South Gayfield Lane,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
25/06/2009,Sheriff Brae,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
25/06/2009,North Leith Mill,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
25/06/2009,Hamilton Wynd,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
25/06/2009,Notrh Hillhousefield,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
25/06/2009,Industry Lane,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
25/06/2009,Broughton Road,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0
25/06/2009,Broughton Road,1,3,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0
25/06/2009,Claremont Terrace,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
25/06/2009,Bonnington Road,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
25/06/2009,Pilrig Street,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
25/06/2009,Pilrig Street,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
25/06/2009,Pilrig Heights,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
25/06/2009,Bonnington Road Lane,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
28/04/2010,Wester Coates Terrace,1,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
28/04/2010,Saughton Park,1,1,1,3,3,1,0,0,0,1,1,0,1,0,0,0,0,0
28/04/2010,Carrick Knowe Road,2,1,1,3,3,1,0,0,0,1,0,0,1,0,0,1,1,0
28/04/2010,Carrick Knowe Road,2,1,1,3,3,1,0,0,1,1,0,0,1,0,0,0,1,0
28/04/2010,Belgrave Road,1,1,1,4,4,1,0,0,1,0,1,0,1,0,0,0,0,0
28/04/2010,Belgrave Road,1,1,1,3,4,1,0,0,1,1,1,0,1,0,0,0,0,0
28/04/2010,Barony Terrace,1,1,1,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0
28/04/2010,Barony Terrace,1,1,1,2,3,1,0,0,1,0,1,0,1,0,0,0,0,0
28/04/2010,Bramble Drive,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
28/04/2010,Braehead Road,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
28/04/2010,Braehead Road,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
28/04/2010,Crammond Crescent,1,1,2,3,3,1,0,0,1,1,1,0,1,0,0,0,0,0
28/04/2010,Kirk Crammond,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
28/04/2010,Bughtlin Drive,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0
28/04/2010,North Bughtlin Place,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
28/04/2010,Turnhouse Road,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
28/04/2010,Turnhouse Road,1,1,1,2,2,1,0,0,1,1,1,1,1,0,0,0,0,1
28/04/2010,Gogarloch Bank,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0
28/04/2010,Fairview Road,1,1,1,3,2,1,0,0,0,1,1,0,1,0,0,0,0,0
28/04/2010,Hillwood Road,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
28/04/2010,Queen Anne Drive,1,1,1,3,3,1,0,0,1,1,1,1,1,1,0,1,0,0
28/04/2010,Queen Anne Drive,1,1,1,3,3,1,0,0,0,1,1,1,1,1,1,0,0,0
28/04/2010,Scotstoun Avenue,1,1,1,2,3,1,0,0,0,0,1,0,1,0,1,0,0,0
28/04/2010,Burgess Road,1,1,1,2,3,1,0,0,1,1,1,0,1,0,0,0,0,0
28/04/2010,Ashburnham Gardens,1,1,1,2,2,1,0,0,0,1,1,0,1,0,0,0,0,0
28/04/2010,Brighouse Park Cross,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2010,Torphican Street,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2010,Randolph Crescent,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
26/04/2010,Ramsay Gardens,1,1,1,1,2,1,0,0,0,1,0,0,1,0,0,1,1,0
26/04/2010,Lauriston Place,2,1,1,2,1,1,0,0,1,1,0,0,1,0,0,0,1,0
26/04/2010,Gayfield Square,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
26/04/2010,Grosvenor Gardens,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
26/04/2010,North West Circus Place,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
26/04/2010,West Port,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0
26/04/2010,Grassmarket,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0
26/04/2010,Leamingston Terrace,1,1,2,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
26/04/2010,South Oswald Road,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2010,Cameron Park,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
26/04/2010,Little Road,1,1,1,2,1,1,0,0,0,1,0,1,1,0,0,0,0,0
