538,Inchkeith Avenue,EH30 9QP,14,55.9843133,-3.3923268,18/08/2008,3,2,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,1,0
539,Bughtlin Gardens,EH12 8XB,9,55.9519972,-3.3093966,27/01/2010,3,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
540,Elliot Park,EH14 1DY,2,55.915434,-3.2450112,22/02/2011,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
541,Grassmarket,EH1 2LJ,6,55.9475383,-3.1962969,26/04/2010,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0
542,Park Gardens,EH16 6JF,16,55.9138369,-3.1576977,22/02/2011,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
543,Bleachfield ,EH6 5TE,12,55.9705961,-3.1900675,26/06/2010,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
544,Inchgarvie Park,EH1 3EG,6,55.953252,-3.188267,,4,1,1,1,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0
545,Boswall Crescent,EH5 2ER,7,55.9748328,-3.2205181,04/09/2008,3,2,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,1,0
546,Toddshill Road,EH29 9DF,14,55.9539018,-3.407985,09/06/2010,3,1,1,1,3,2,1,0,0,1,1,0,0,1,0,0,0,0,0
547,Marionville Avenue,EH7 6AY,1,55.9576908,-3.1537178,07/04/2008,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
548,Bellevue Crescent,EH3 6ND,6,55.9605547,-3.1932895,20/01/2011,2,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
549,Broomhouse Terrace,EH11 3SU,13,55.9301473,-3.2764681,27/01/2009,3,2,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,1,0
550,Dean Path Buildings,EH1 3EG,6,55.953252,-3.188267,19/08/2008,2,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0
551,Leith Links,EH6 8AA,8,55.9710389,-3.1639694,02/02/2011,2,1,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
552,Fox Covert Grove,EH12 6UJ,9,55.9547217,-3.2801966,17/06/2008,3,1,1,1,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0
553,Colinton Mains Gardens,EH13 9AD,5,55.9128076,-3.2372228,,3,1,1,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0
554,West Pilton Crescent,EH4 4HP,7,55.9733632,-3.252263,,2,1,2,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
555,Cramond Park,EH4 6PX,14,55.9730727,-3.3012406,28/04/2009,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
556,Broompark Road,EH12 7JZ,15,55.9369499,-3.2820685,22/02/2011,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
557,Sighthill Rise,EH11 4PZ,13,55.9189246,-3.2872596,09/09/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
558,Alnwickhill Court,EH16 6YG,16,55.9050802,-3.1754233,22/04/2009,3,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0
559,Salveson Grove,EH4 5JP,7,55.9752716,-3.2573958,22/10/2008,3,1,1,1,1,2,1,0,0,1,1,0,0,1,1,0,0,0,0
560,Westbank Street,EH15 1DR,11,55.9566388,-3.1186625,22/02/2011,2,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
561,Forrester Park Drive,EH11 3SN,13,55.9312238,-3.2827736,23/06/2009,3,1,1,1,2,2,1,0,0,0,1,1,1,1,0,0,0,0,0
562,Barnton Park Place,EH4 6ET,14,55.9628267,-3.2887445,12/06/2009,3,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
563,Stevenson Street,EH11 3DP,13,55.9341202,-3.2568139,,3,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
564,Glen Street,EH3 9JF,3,55.9438935,-3.2016527,,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
565,Coalhill,EH6 6RH,8,55.9749758,-3.1725278,02/02/2011,2,1,1,2,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
566,Rosebery Crescent Lane,EH12 5JP,6,55.9465454,-3.218656,01/05/2009,2,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
567,Blackbarony Road,EH9 3JD,17,55.9225635,-3.1686678,08/09/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
568,Moredunvale Way,EH17 7RE,16,55.9157043,-3.1431753,26/04/2010,3,2,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0
569,Duddingston Grove East,EH15 1RX,1,55.9452602,-3.1273948,26/10/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
570,Paisley Crescent,EH8 7JN,1,55.9507448,-3.1480549,08/09/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
571,Morningside Place,EH10 5ES,3,55.9301999,-3.2129171,,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
572,Ashburnham Gardens,EH30 9LB,14,55.9876639,-3.3860052,28/04/2010,3,1,1,1,2,2,1,0,0,0,1,1,0,1,0,0,0,0,0
573,Elizafield,EH6 5PY,12,55.9700459,-3.1859684,,2,1,1,2,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
574,Fettes Rise,EH4 1QH,4,55.9675362,-3.2229433,28/04/2008,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
575,Burdiehouse Square,EH17 8BN,16,55.8930299,-3.1626014,25/02/2009,3,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
576,Sighthill Park,EH11 4PN,13,55.921837,-3.281209,23/06/2009,3,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
577,Gosford Place,EH6 4BH,12,55.9726579,-3.1912663,02/02/2011,3,1,1,2,2,3,1,0,0,1,0,1,0,1,0,0,0,0,0
578,Grierson Avenue,EH5 2AP,7,55.9771309,-3.2169833,22/02/2011,3,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0
579,Morven Street,EH4 7LQ,9,55.9530302,-3.2920696,25/02/2009,3,2,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,1,0
580,Dryden Gardens,EH7 4PR,12,55.9648094,-3.1826193,30/06/2009,2,1,1,1,2,2,1,0,0,1,1,1,0,1,0,1,0,0,0
581,East Fettes Avenue,EH4 1DN,4,55.9645874,-3.2222654,19/08/2008,3,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,1,0,0
582,Carfae Park,EH4 3SH,4,55.9581894,-3.2642942,29/04/2010,3,1,1,1,1,2,1,0,0,1,0,1,1,1,0,0,0,0,0
583,Niddriemill Avenue,EH15 3EN,11,55.9349155,-3.1157321,09/10/2008,2,1,1,1,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0
584,Drumbrae Crescent,EH12 8SH,15,55.9425973,-3.2931142,23/06/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
585,Redheughs Avenue,EH12 9RH,9,55.9331113,-3.3095238,,3,1,1,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0
586,Lewis Terrace,EH11 2BT,13,55.9448103,-3.2174093,11/02/2011,2,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
587,Crewe Terrace,EH5 2LQ,7,55.9732207,-3.2340084,13/04/2009,3,1,1,1,3,2,1,0,0,0,1,1,0,1,0,0,0,0,0
588,Spylaw Bank Road,EH13 0JG,5,55.9090683,-3.2619123,18/08/2008,3,1,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
589,Grant Avenue,EH13 0DP,5,55.9047851,-3.258614,10/06/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
590,Viewfield Road,EH14 5BE,10,55.9080231,-3.2750584,29/10/2010,3,1,1,1,3,4,1,0,0,1,1,0,0,1,0,0,0,0,0
591,Carrubers Close,EH1 1SF,6,55.950678,-3.1870061,05/05/2009,1,1,1,1,3,1,1,0,0,1,0,1,0,1,0,0,0,1,0
592,Cockburnhill Road,EH14 7HY,10,55.8759769,-3.3553547,09/09/2009,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
593,Ardmillan Terrace Lane,EH11 2JZ,13,55.9391454,-3.2250604,10/06/2010,2,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
594,Gamekeepers Road,EH4 6LT,14,55.9710961,-3.3011016,23/06/2009,3,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
595,Bughtlin Green,EH12 8XA,9,55.9525846,-3.3085799,09/06/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
596,Finlaggan Court,EH12 8GL,9,55.9476327,-3.3071364,,3,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
597,Bonnington Grove,EH6 4BN,12,55.9726216,-3.1898161,20/10/2009,3,1,1,3,2,2,1,0,0,1,0,1,1,1,0,0,0,0,0
598,Strathern Road,EH9 2AF,3,55.9341845,-3.1974351,,3,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
599,Rose Park,EH5 3ST,7,55.9730595,-3.2091656,22/10/2008,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
600,Hillpark Gardens ,EH4 7AJ,4,55.9611791,-3.2741963,14/06/2010,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
601,Afton Place,EH5 3RB,7,55.9735754,-3.214452,08/09/2009,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
602,Holyrood Park Road,EH16 5BG,17,55.9405083,-3.1728035,24/06/2008,2,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
603,Double Hedges Road,EH16 6TS,16,55.9204692,-3.1637156,03/11/2009,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
604,Sauchiebank,EH11 2NN,13,55.9430473,-3.2275415,28/04/2009,3,1,1,1,1,2,1,0,0,1,1,1,1,1,0,0,0,0,0
605,Shandon Terrace,EH11 1QQ,2,55.932796,-3.2318315,16/12/2008,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
606,Southfield Place,EH15 1LZ,1,55.9498425,-3.1192031,16/09/2008,3,1,1,2,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
607,Kings Haugh,EH16 5UX,11,55.9334939,-3.1473677,16/12/2008,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
608,Lussielaw Road,EH9 3BU,17,55.9270924,-3.1767343,15/10/2010,3,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
609,Carnbee Crecent,EH16 6GF,16,55.9066922,-3.1498504,15/10/2010,3,1,1,1,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0
610,East Kilngate Rigg,EH17 8UA,16,55.901359,-3.1405788,22/02/2011,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
611,New Cut Rigg,EH6 4QR,7,55.9738659,-3.1943721,22/10/2010,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
612,Pirniefield Bank,EH6 7QQ,8,55.9685152,-3.1495712,16/12/2009,2,1,1,1,1,2,1,0,0,0,1,0,0,1,1,0,0,0,0
613,Craigour Drive,EH17 7NU,16,55.9163877,-3.1344788,24/06/2008,3,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
614,Baberton Mains Avenue,EH14 3EQ,10,55.9089573,-3.2850674,27/01/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
615,Balmwell Terrace,EH16 6PR,16,55.9017939,-3.1622671,21/06/2010,3,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
616,Marshall Street,EH8 9BJ,17,55.9457401,-3.1866497,26/04/2010,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
617,Bangholm Avenue,EH5 3AS,7,55.9723853,-3.2040686,19/08/2008,3,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
618,Rosefield Place,EH15 1AZ,11,55.95225,-3.1178267,25/06/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
619,Glebe Terrace,EH12 7SQ,15,55.9415219,-3.2826877,14/06/2010,3,1,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
620,Wester Coates Terrace,EH12 5LR,15,55.9464698,-3.231858,28/04/2010,3,1,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
621,Dolphin Avenue,EH14 5RL,10,55.8946974,-3.3183886,21/10/2009,3,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
622,Hutchison Crossway,EH14 1RQ,2,55.9317432,-3.2428234,23/06/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
623,Milton Street,EH8 8HA,6,55.9546777,-3.1682192,18/08/2008,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
624,Merchiston Place,EH10 4NR,3,55.9354321,-3.211245,,3,1,1,1,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0
625,Arrol Place,EH30 9QB,14,55.9857679,-3.3897962,21/10/2008,3,1,1,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0
626,Hawkhead Grove,EH16 6LS,16,55.9132421,-3.1670251,09/10/2008,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
627,Paisley Grove,EH8 7LF,1,55.9489958,-3.1428368,22/02/2011,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
628,Granton Terrace,EH5 1BG,7,55.9788293,-3.2219815,29/04/2010,3,1,1,1,2,2,1,1,0,1,1,0,0,1,0,0,0,0,0
629,Trotters Haugh,EH9 2GZ,17,55.9273916,-3.1908405,,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
630,Torphichen Place,EH3 8DU,6,55.9465555,-3.2142727,24/06/2008,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
631,Moredunvale Loan,EH17 7RJ,16,55.9161762,-3.1422304,23/06/2010,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
632,Annandale Street,EH7 4AZ,12,55.9610211,-3.1856883,16/12/2009,2,1,1,1,1,2,1,0,0,1,1,1,1,1,0,0,0,0,0
633,Silverknowes Green,EH4 5PL,14,55.9678442,-3.2649652,25/02/2009,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
634,Harlaw Road,EH14 7AS,10,55.8803668,-3.3099485,10/06/2010,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
635,West Silvermills Lane,EH3 5BD,4,55.9591812,-3.204813,15/06/2009,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
636,Magdalene Drive,EH15 3DL,11,55.9421699,-3.1099032,,2,1,1,1,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0
637,Colinton Mains Grove,EH13 9DF,5,55.9083782,-3.2312222,18/08/2008,3,2,1,1,2,2,1,1,0,1,1,1,0,1,0,0,0,1,0
638,Piershill Square East,EH8 7BG,1,55.9555795,-3.1453272,16/12/2008,3,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0
639,Bedford Court,EH4 1JX,4,55.957827,-3.2136141,15/06/2009,2,2,1,1,2,1,1,0,0,1,1,0,1,1,0,0,0,1,0
640,Stair Park,EH12 6HL,15,55.9460146,-3.2432452,,3,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
641,Tytler Court,EH8 8HJ,6,55.9552821,-3.1682214,10/06/2010,2,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
642,Livingstone Place,EH9 1PD,17,55.9387142,-3.1867524,24/06/2008,2,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
643,Baberton Mains Lea,EH14 3HB,10,55.9116579,-3.292155,09/09/2009,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
644,Ravelrig Road,EH14 7DG,10,55.894145,-3.3482603,17/06/2009,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
645,Calderview,EH11 4HX,13,55.9207402,-3.2985187,27/01/2009,3,2,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,1,0
646,Agnew Terrace ,EH6 4QU,12,55.9730761,-3.1922331,18/06/2010,2,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
647,Stenhouse Cottages,EH11 3JQ,13,55.9301663,-3.2589554,11/09/2008,3,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
648,Bankhead Broadway,EH11 4DB,13,55.9261642,-3.2980484,23/06/2009,3,1,1,1,2,2,1,0,0,0,1,0,1,1,0,0,0,0,0
649,Orchard Place,EH4 2ET,4,55.9570037,-3.2282195,22/10/2008,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
650,Red Gaunlet Terr,EH1 3EG,6,55.953252,-3.188267,,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
651,Drum Cottages,EH17 8RH,16,55.9046361,-3.1301843,11/06/2009,3,1,1,1,2,2,1,0,0,1,0,0,0,1,1,0,0,0,0
652,Wisp Green,EH15 3QY,11,55.9326982,-3.1126504,16/12/2008,3,2,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,1,0
653,Hillview Drive ,EH12 8QP,15,55.9466742,-3.2918675,09/06/2009,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
654,Caiystane Hill,EH10 6SX,5,55.9040431,-3.2131384,21/10/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
655,Redhall Grove,EH14 2DU,13,55.9214008,-3.2603794,10/06/2009,3,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
656,The Wisp,EH16 4SH,11,55.9251117,-3.1131909,25/02/2009,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
657,South Ettrick Road,EH10 5BQ,3,55.9320417,-3.2181339,22/04/2008,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
658,Rankin Avenue ,EH9 3DB,17,55.9259422,-3.1756218,21/06/2010,3,1,1,1,2,3,1,0,0,0,0,1,0,1,0,0,0,0,0
659,South Gillsland Road,EH10 5DE,3,55.9303144,-3.2201149,18/08/2008,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
660,Haymarket Yards,EH12 5HE,6,55.9454588,-3.2225523,06/06/2009,2,1,1,4,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
661,Captain'S Road,EH17 8HW,16,55.902068,-3.1554541,08/09/2009,3,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0
662,Gote Lane,EH30 9PS,14,55.9907209,-3.3968931,,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
663,Eastfield Road,EH28 8LL,14,55.9411166,-3.3598666,28/04/2009,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
664,Duddingston Square West,EH15 1RS,1,55.944646,-3.1287533,23/06/2009,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
665,Pittville Street Lane,EH15 2BT,11,55.9525524,-3.1068422,24/06/2008,2,3,1,1,3,2,1,0,0,0,0,1,0,1,0,0,0,1,0
666,March Road,EH4 3TA,4,55.9599208,-3.2634678,13/04/2009,3,1,1,1,3,2,1,0,0,0,0,1,0,1,0,0,0,0,0
667,Willowbrae Avenue,EH8 7HF,1,55.9525256,-3.1486352,08/09/2009,3,1,1,1,2,2,1,0,0,1,1,0,0,1,1,0,0,0,0
668,Beresford Terrace,EH5 3HR,7,55.9758008,-3.2032365,29/04/2010,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
669,Granby Road,EH16 5NL,17,55.9276084,-3.1721805,23/06/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
670,Joppa Park,EH15 2EP,11,55.9494159,-3.0975541,16/06/2010,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
671,East Clapperfield,EH16 6TU,16,55.9205934,-3.1617391,03/11/2009,3,1,1,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
672,High Street,EH1 1PD,6,55.9500811,-3.1882366,20/01/2011,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
673,East Claremont Street,EH7 4HX,12,55.9631639,-3.1913006,22/10/2010,2,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
674,Hillpark Terrace,EH4 7SX,4,55.9587305,-3.2699651,24/06/2010,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
675,Dolphin Road,EH14 5RY,10,55.8938092,-3.3202212,,3,1,1,1,2,1,1,0,0,1,1,0,0,1,0,0,0,0,0
676,Hillview Crescent,EH12 8QF,15,55.9466274,-3.2852165,09/09/2009,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
677,Howdenhall Crescent,EH16 6UR,16,55.9042676,-3.1703119,09/10/2008,3,2,1,1,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0
678,South Gyle Gardens,EH12 7RZ,9,55.9372533,-3.298617,27/01/2011,3,1,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0
679,Murrayfield Gardens,EH12 6DF,15,55.9469905,-3.2394883,25/02/2009,3,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
680,Savile Terrace,EH9 3AD,17,55.9298664,-3.1751019,16/12/2008,3,1,1,1,1,2,1,1,0,0,0,1,0,1,0,0,0,0,0
681,Dudley Grove,EH6 4QP,7,55.9771115,-3.1896244,29/04/2010,3,1,1,1,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0
682,Brighouse Park Rigg,EH4 6QU,14,55.9765413,-3.294788,12/10/2010,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
683,Fernieside Crescent,EH17 7HS,16,55.9116453,-3.1301614,03/11/2009,3,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0
684,Saunders Street,EH3 6TR,4,55.9571646,-3.2094124,02/02/2011,2,1,1,1,1,2,1,0,0,1,0,0,1,1,0,0,0,0,0
685,Bernard Street,EH6 6SH,8,55.9758912,-3.1679682,,2,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
686,Roseburn Avenue,EH12 5PB,15,55.9439281,-3.2366934,24/06/2010,2,1,1,1,4,4,1,0,0,1,1,1,0,1,0,0,0,0,0
687,Springvalley Terr,EH10 4QB,3,55.9291286,-3.2113809,,2,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
688,Cameron Toll Gardens,EH16 4TG,16,55.9284096,-3.1562965,17/12/2009,3,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
689,Learmonth Avenue South,EH4 1PE,4,55.9556055,-3.22054,13/04/2009,2,1,1,1,2,2,1,0,0,0,0,0,1,1,1,0,0,0,0
690,Barnton Avenue,EH4 6JJ,14,55.96708,-3.2857196,23/06/2009,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
691,Gracemount Place,EH16 6EH,16,55.9079904,-3.1591439,27/01/2011,3,1,1,1,1,3,1,0,0,1,0,1,0,1,0,0,0,0,0
692,Craigleigh Avenue North,EH4 3LD,15,55.9525872,-3.246212,27/01/2010,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
693,Doublehedges Road,EH16 6TS,16,55.9204692,-3.1637156,21/06/2010,3,2,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0
694,Great Junction Street,EH6 6DU,8,55.9728806,-3.1755716,22/10/2008,2,1,2,1,2,2,1,1,0,1,1,0,0,1,0,0,0,0,0
695,Wardieburn Place North,EH5 1DS,7,55.9784848,-3.2270874,16/12/2009,3,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
696,Gilberstoun Place,EH15 2RB,11,55.9409096,-3.0970312,16/06/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
697,Bankhead Medway,EH11 4BY,13,55.9261837,-3.2958666,09/09/2009,3,1,1,1,2,1,1,0,0,0,1,0,1,1,0,0,0,0,0
698,Kirk Street,EH6 5EY,8,55.9706642,-3.1732081,29/04/2010,2,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
699,High School Yards,EH1 1LZ,6,55.9487923,-3.1843519,18/08/2008,2,1,1,1,2,1,1,0,0,1,1,1,0,1,0,0,0,0,0
700,Claremont Terrace,EH7 4HX,12,55.9636715,-3.1918087,25/06/2009,2,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
701,Orchard Brae Gardens,EH4 2HH,4,55.9564235,-3.2258952,,3,1,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0
702,Dean Street,EH4 1LL,4,55.958136,-3.2121607,18/06/2010,2,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
703,High Street South Queensferry,EH30 9HW,14,55.9898061,-3.3950324,21/10/2008,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
704,Grierson Gardens,EH5 2AS,7,55.9765838,-3.2173129,22/10/2008,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
705,Plewlands Croft,EH1 3EG,6,55.953252,-3.188267,27/10/2009,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
706,Lynedoch Place,EH3 7UA,4,55.9519042,-3.2140111,20/01/2011,2,1,1,1,1,2,2,1,0,1,0,1,0,1,0,0,0,0,0
707,Glendevon Park,EH12 5XA,15,55.9394732,-3.2553323,28/04/2009,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
708,Muir Wood Crescent,EH14 5HG,10,55.9022276,-3.2982054,28/04/2009,3,2,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,1,0
709,Hermitage Gardens,EH10 6BA,3,55.9225557,-3.2076128,03/11/2009,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
710,Stevenson Drive,EH11 3DP,13,55.9341202,-3.2568139,22/02/2011,3,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
711,Craiglea Place,EH10 5QD,3,55.9210842,-3.2222862,17/09/2008,3,1,1,1,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0
712,Grindlay Street,EH3 9AX,6,55.9467224,-3.2041658,12/05/2008,1,1,1,1,1,1,1,2,0,1,0,0,0,1,0,0,0,0,0
713,Laichpark Road,EH14 1XA,2,55.9273063,-3.2514947,08/06/2010,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
714,Stewart Place,EH29 9BQ,14,55.9585006,-3.4025642,09/09/2009,3,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
715,Saltire Street ,EH5 1PT,7,55.9817833,-3.2372006,26/06/2010,3,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
716,Agnew Terrace,EH6 4QU,12,55.9730761,-3.1922331,22/10/2008,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
