Dolphin Road,,3,1,1,1,2,1,1,0,0,1,1,0,0,1,0,0,0,0,0
Hillview Crescent,09/09/2009,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Howdenhall Crescent,09/10/2008,3,2,1,1,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0
South Gyle Gardens,27/01/2011,3,1,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0
Murrayfield Gardens,25/02/2009,3,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Savile Terrace,16/12/2008,3,1,1,1,1,2,1,1,0,0,0,1,0,1,0,0,0,0,0
Dudley Grove,29/04/2010,3,1,1,1,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Brighouse Park Rigg,12/10/2010,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Fernieside Crescent,03/11/2009,3,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Saunders Street,02/02/2011,2,1,1,1,1,2,1,0,0,1,0,0,1,1,0,0,0,0,0
Bernard Street,,2,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Roseburn Avenue,24/06/2010,2,1,1,1,4,4,1,0,0,1,1,1,0,1,0,0,0,0,0
Springvalley Terr,,2,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Drum Terrace,20/10/2009,3,1,1,1,1,2,1,0,0,1,1,0,1,1,0,0,0,0,0
Cameron Toll Gardens,17/12/2009,3,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Learmonth Avenue South,13/04/2009,2,1,1,1,2,2,1,0,0,0,0,0,1,1,1,0,0,0,0
Barnton Avenue,23/06/2009,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Gracemount Place,27/01/2011,3,1,1,1,1,3,1,0,0,1,0,1,0,1,0,0,0,0,0
Craigleigh Avenue North,27/01/2010,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Doublehedges Road,21/06/2010,3,2,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0
Great Junction Street,22/10/2008,2,1,2,1,2,2,1,1,0,1,1,0,0,1,0,0,0,0,0
Wardieburn Place North,16/12/2009,3,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
Gilberstoun Place,16/06/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Bankhead Medway,09/09/2009,3,1,1,1,2,1,1,0,0,0,1,0,1,1,0,0,0,0,0
Kirk Street,29/04/2010,2,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
High School Yards,18/08/2008,2,1,1,1,2,1,1,0,0,1,1,1,0,1,0,0,0,0,0
Claremont Terrace,25/06/2009,2,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Orchard Brae Gardens,,3,1,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0
"Hugh Russell Place, South Queensferry",22/02/2011,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Dean Street,18/06/2010,2,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
Forres Street,01/05/2009,2,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
High Street South Queensferry,21/10/2008,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Grierson Gardens,22/10/2008,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Plewlands Croft,27/10/2009,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Bulls Close,09/06/2010,1,2,1,1,2,2,1,0,0,1,1,1,0,1,0,1,0,1,0
Douglas Gardens,20/01/2011,2,1,1,1,2,3,1,1,1,1,0,1,1,1,0,0,0,0,0
Lynedoch Place,20/01/2011,2,1,1,1,1,2,2,1,0,1,0,1,0,1,0,0,0,0,0
Glendevon Park,28/04/2009,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Muir Wood Crescent,28/04/2009,3,2,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,1,0
Hermitage Gardens,03/11/2009,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Stevenson Drive,22/02/2011,3,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
Craiglea Place,17/09/2008,3,1,1,1,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0
Grindlay Street,12/05/2008,1,1,1,1,1,1,1,2,0,1,0,0,0,1,0,0,0,0,0
Laichpark Road,08/06/2010,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Stewart Place,09/09/2009,3,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Saltire Street ,26/06/2010,3,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Agnew Terrace,22/10/2008,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Lovers Lane, South Queensferry",27/01/2010,4,1,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0
Sighthill Grove,29/10/2010,2,1,1,1,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0
"John Mason Court, South Queensferry",27/01/2010,3,1,1,1,2,2,1,0,0,1,1,1,1,1,0,0,0,0,0
Laverockbank Gdns,22/10/2010,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Elidon Terrace,02/02/2011,2,1,1,1,2,4,1,0,0,1,1,0,0,1,0,0,0,0,0
Kings Place,23/06/2009,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Saughton Mains Street,18/08/2008,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,1,0,0
Swanston Road,18/08/2008,3,1,1,1,3,3,1,0,0,1,1,0,1,1,0,0,0,0,0
India Place,02/02/2011,2,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Redford Court,16/12/2009,2,1,1,1,2,3,1,0,0,1,1,1,0,1,1,0,0,0,0
Broomhouse Square,11/02/2011,2,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Gillsland Park,26/04/2010,3,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
Cables Wynd,13/04/2009,2,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0
Pitsligo Road,18/08/2008,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
St College Street,25/02/2009,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Loganlea Place,26/10/2010,3,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
Willowbrae Gardens ,17/06/2010,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Grange Terrace,15/10/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Curriehill Castle Drive,23/06/2009,3,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0
Silvermills,,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Summerside Street,08/09/2009,2,1,1,2,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
Claremont Road,14/12/2008,2,1,1,1,2,2,1,1,0,1,0,1,0,1,0,0,0,0,1
Gilmerton Dykes Grove,18/06/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Magdalene Loan,16/06/2010,3,1,1,1,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0
Orchard Brae West,14/12/2008,3,1,1,1,2,2,1,2,0,0,1,1,0,1,0,0,0,0,0
Boswell Crescent,11/06/2008,3,2,1,1,3,1,1,0,0,1,0,1,0,1,0,0,0,1,0
Halmyre Street,18/06/2010,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Moredun Vale Park,,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Craigleith Drive,21/10/2008,3,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Path Brae,09/09/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
West Pilton Bank,12/06/2009,2,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
Murrayburn Green,21/10/2009,2,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
Braehead Loan,12/10/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Boswell Square ,12/06/2009,3,2,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0
Beechmont Crescent,,3,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
North Lawn Terrace,12/10/2010,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Cherry Tree Place,10/06/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Stoneycroft Road,18/08/2008,4,1,1,1,3,3,1,0,0,0,1,0,0,1,0,0,0,0,0
Tanfield,22/02/2011,2,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Bangholm Loan,15/06/2009,3,1,1,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0
Redford Loan,28/04/2009,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Braid Mount Crest,22/02/2011,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Boswall Quadrant,19/08/2008,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Argyle Park Terrace,,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Ponton Street,,1,1,1,1,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0
Inverleith Grove,30/06/2009,3,1,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Howdenhall Drive,25/02/2009,3,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
Spey Street,19/08/2008,2,2,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,1,0
Ventor Terrace,18/06/2009,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Hanover Street,19/01/2011,1,1,1,1,2,2,1,1,0,1,0,0,0,1,0,0,0,0,0
Cluny Avenue,15/10/2010,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Polwarth Grove,11/02/2011,3,1,1,1,2,2,1,0,0,0,1,0,1,1,0,0,0,0,0
Corstorphine Road,27/10/2009,3,1,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0
Cameron Toll Lade,26/04/2010,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Parkgrove Row,18/06/2008,3,1,1,1,3,2,1,0,0,1,0,0,0,1,0,0,0,0,1
Hillcoat Place,26/10/2010,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Mertoun Place,,2,1,1,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
Saughtonhall Terrace,28/04/2008,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Kinghorn Place,22/10/2008,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Spey Terrace,26/06/2010,2,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
Henderland Road,27/01/2011,3,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
Keir Street,22/02/2011,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
Brand Drive,,3,1,1,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0
Belgrave Crescent,13/04/2009,3,1,1,1,3,2,1,0,0,1,0,0,1,1,0,1,0,0,0
Sinclair Close,10/06/2009,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Jamica Mews,25/02/2009,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Gyle Avenue,24/06/2010,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Barnton Park Dell,27/10/2009,3,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
Shaftesbury Park,14/10/2008,3,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0
Denham Green Place ,15/06/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Wardieburn Road,20/10/2009,3,2,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,1,0
Cairns Drive,28/04/2009,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Essex Brae,22/02/2011,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Gillespie Crescent,25/02/2009,3,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Lochside Place,14/06/2010,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Eltringham Grove,08/06/2010,3,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
Torphichen Street,05/05/2009,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
Abercorn Grove,14/04/2010,3,1,1,1,2,2,1,0,0,1,0,1,1,1,0,0,1,0,0
Wheatfield Terrace,29/10/2010,2,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Seafield Road East,12/09/2008,2,1,1,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
Learmonth Gardens,28/04/2008,2,1,1,1,2,2,1,0,0,1,0,0,1,1,0,0,1,0,0
Tynecastle Terrace,28/04/2008,2,1,1,1,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0
Baileyfield Crescent,16/12/2008,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Craigour Terrace,08/09/2009,3,1,1,1,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0
Craigentinny Place,16/09/2008,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Merchiston Mews,,2,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Walker Street,30/10/2009,1,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Carrick Knowe Hill,14/06/2010,3,1,1,1,2,1,1,0,0,1,1,0,0,1,0,0,0,0,0
Roseburn Place,09/06/2009,3,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Burns Place ,22/10/2010,3,1,1,1,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0
Belford Gardens,15/06/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Queensferry Terrace,25/02/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Wester Broom Terrace,27/10/2009,3,1,1,1,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0
Midmar Drive ,10/06/2010,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Pentland Terrace ,10/06/2010,3,1,3,2,2,2,1,1,0,1,0,1,0,1,0,0,0,0,0
Leamington Place,21/06/2010,2,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
Balmwell Avenue,17/12/2009,3,2,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0
Craigcrook Park,,3,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Fauldburn,14/06/2010,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Blink Bonny Road,22/10/2010,3,2,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,1,0
Bonnington Road,25/06/2009,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Firhill Drive,28/04/2008,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Kirkliston Road,,4,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
Boswall Parkway,16/12/2009,3,1,1,1,1,2,1,0,0,1,1,1,1,1,0,0,0,0,0
Salveson Crescent,11/06/2008,3,1,1,1,3,2,1,0,0,1,0,1,0,1,0,0,0,0,0
"Cowgate, Front Of Sherriff Court",30/10/2009,1,1,1,2,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
Constitution Place,24/06/2009,2,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0
Hatton Place,18/06/2009,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Pirniefield Place,25/02/2009,2,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Broomhall Bank,17/06/2008,3,1,1,1,3,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Burgess Street,20/10/2009,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Mortonhall Park View,03/11/2009,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Silverknowes Midway,,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Melville Drive,,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
College Wynd,12/05/2008,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Greenmantle Loan,03/11/2009,3,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Shandwick Place,05/05/2009,1,1,1,1,1,2,1,2,0,1,0,0,0,1,0,0,0,0,0
Kirk Crammond,28/04/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Wester Coates Gardens,09/09/2009,3,1,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0
Nether Currie Crescent,27/01/2010,3,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
Wardie Steps,11/06/2010,3,1,1,1,3,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Ballantyne Road,13/04/2009,2,1,1,1,2,1,1,0,0,0,1,1,0,1,0,0,0,0,0
Bowling Green Road,21/10/2008,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Corslet Terrace,27/01/2009,3,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0
Cowan Road,14/04/2010,3,1,1,1,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0
Salamander Yards,29/04/2010,2,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0
Trinity Road,08/09/2009,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Bleachfield,22/10/2010,3,1,1,1,2,2,1,0,0,1,1,1,0,1,0,1,0,0,0
Constitution Street - Car Park Entrance,16/12/2009,3,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
Murrayburn Drive,09/09/2009,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Dalmahoy Road,21/10/2009,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Dumbiedykes Road,22/02/2011,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
Carrick Knowe Place,18/08/2008,3,1,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Little Road,21/06/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Old Church Lane,14/04/2010,3,1,1,1,2,3,1,0,0,1,1,1,0,1,0,0,0,0,0
Gillespie Road,23/06/2009,3,1,1,1,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0
Drumbrae Park,,3,2,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,1,0
Brand Place,,2,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Harlaw March,28/04/2009,3,1,1,1,2,3,1,0,0,0,1,0,1,1,0,0,0,0,0
Barton Park,25/02/2009,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Magdeline Court,,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Barclay Place,23/06/2010,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Broomhouse Road,10/06/2010,2,1,1,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
Allan Street,16/12/2009,2,1,1,1,2,3,1,0,0,1,0,1,0,1,0,0,1,0,0
Bellevue Lane,08/09/2009,2,1,1,2,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Bath Street,10/10/2008,3,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
Craigpark Crescent,09/09/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Plewlands Crescent,18/06/2009,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Zetland Place,,3,1,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0
West Powerburn,18/08/2008,3,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0
Ravelston Dykes Road,09/06/2009,3,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Relugas Road,17/12/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
North Junction Street,14/12/2008,2,2,1,1,2,2,1,2,0,1,1,1,1,1,0,0,0,1,0
Barony Terrace,28/04/2010,2,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Alvanley Terrace,16/12/2008,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Meadow Lane,22/04/2009,2,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0
Craigs Crescent - Craigs Bank - Path,28/04/2009,3,1,1,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
Moredunvale Place,22/02/2011,3,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Notrh Hillhousefield,25/06/2009,2,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
Bath Street Lane,14/04/2010,2,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Laverockbank Gardens,30/06/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Colliesdene Terrace,25/02/2009,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Forth Street,,2,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Hutchison Park,16/09/2008,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Steel'S Place,08/09/2009,2,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Magdalene Gardens,29/10/2009,2,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
Curriehill Road,09/09/2009,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Beadalbane Street,26/06/2010,2,1,1,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
Baberton Mains Way,05/09/2008,3,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Wolseley Terrace,24/06/2009,2,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
Whitehall Road,25/02/2009,3,1,1,1,2,1,1,0,0,1,1,1,0,1,0,0,0,0,0
White Park,09/09/2009,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Upper Cramond Court,27/10/2009,3,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
Viewforth,03/11/2009,2,1,1,1,1,3,1,0,0,0,0,1,1,1,0,0,0,0,0
Duncan Place,29/04/2010,2,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Portsburgh Square,22/02/2011,2,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Lady Raod,26/04/2010,3,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
Warriston Gardens,08/09/2008,3,1,1,1,3,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Goodtrees Gardens,15/10/2010,3,1,1,2,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Abercromby Place,28/10/2010,2,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
St Giles Street,16/12/2009,1,2,1,1,2,2,1,0,0,1,0,0,0,1,0,1,0,1,0
Hamilton Wynd,22/02/2011,2,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
Duddingston Gardens South,25/06/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Peatville Terrace,10/06/2010,3,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
Ryehill Gardens,22/10/2010,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Lawson Crescent,27/01/2010,3,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Haillesland Gardens ,10/06/2009,2,1,1,1,3,2,1,0,0,1,1,1,1,1,0,0,0,0,0
Lasswade Bank,15/10/2010,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Meadowfield Avenue,16/12/2008,3,2,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0
Semple Street,24/06/2009,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
South Charlotte Lane (Randolph Lane),16/12/2009,2,2,1,1,2,2,1,0,0,1,1,1,0,1,1,0,0,1,0
Elder Street,10/06/2009,1,1,1,2,2,3,2,0,0,1,1,1,1,1,0,0,0,0,0
Carfrae Road,29/04/2010,3,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1
Torphin Road,25/02/2009,4,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Dundas Avenue,23/06/2009,3,2,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0
East Terrace,25/02/2009,3,1,1,1,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0
Lady Stair'S Close,22/06/2010,1,1,1,1,2,1,1,1,0,1,0,0,0,1,1,0,0,0,0
Buskstone Road,27/01/2009,3,1,1,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0
Craiglockhart Place,10/06/2010,3,1,1,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0
Echline Park,24/06/2010,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Southhouse Walk,05/02/2011,2,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Burdiehouse Drive,,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Sunnybank,25/06/2010,2,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Orchard Road,19/08/2008,3,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Redhall Road,14/04/2010,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Easter Drylaw Loan,15/06/2009,3,1,1,1,3,2,1,0,0,1,1,1,0,1,0,0,0,0,0
Regent Street Lane,29/10/2009,2,1,1,1,3,3,1,0,0,1,0,1,0,1,0,0,0,0,0
Roseburn Terrace,,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0
Hill Park Green,11/06/2008,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Redhall House Dr,,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Bramdean View,17/09/2008,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Granton Park Avenue,02/02/2011,3,1,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Craigleith Hill Avenue,13/04/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Balckford Road,22/04/2009,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Lee Crescent,,3,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
