417,Langton Road,EH9 3BW,17,55.9264053,-3.1786731
418,Graham Street,EH6 5QS,12,55.9725506,-3.1861498
419,Warrender Park Crescent,EH9 1EA,3,55.9382284,-3.2019714
420,Hailes Park,EH13 0NG,5,55.9111444,-3.2655877
421,Scotstoun Green,EH30 9YA,14,55.9826457,-3.3954214
422,Brighton Place,EH15 1LT,11,55.9515531,-3.1164117
423,Mortonhall Park Way,EH17 8BW,16,55.9002858,-3.1730777
424,Silverknowes View,EH4 5PT,14,55.9672785,-3.2642499
425,Canon Lane,EH3 5EA,4,55.9619678,-3.1999138
426,Sydney Terrace,EH7 6SX,1,55.9587388,-3.1329227
427,Lower London Road,EH7 5TG,1,55.9565748,-3.1637663
428,Boroughloch,EH8 9LR,17,55.9420404,-3.1841942
429,Clermiston Green,EH4 7PD,9,55.9599675,-3.2865611
430,Braehead Road,EH4 6BN,14,55.9620901,-3.3094844
431,Southhouse Broadway,EH17 8EQ,16,55.898459,-3.1581344
432,Dreghorn Park,EH13 9PH,5,55.9050717,-3.2363605
433,Craigcrook Square,EH4 3SW,4,55.9575026,-3.263491
434,Broomhouse Gardens East,EH11 3SW,13,55.930561,-3.2809175
435,Belmont Road,EH14 5EH,10,55.9038591,-3.2888781
436,Comely Green Place,EH7 5SY,1,55.9565917,-3.165621
437,Riccarton Crescent,EH14 5PX,10,55.897283,-3.3096747
438,Kinellan Road,EH12 6ES,15,55.9475458,-3.2495883
439,White Dales,EH10 7JQ,5,55.9032555,-3.1947476
440,Morham Park,EH10 5GF,2,55.9150484,-3.2299686
441,Hallcroft Gardens,EH28 8SG,10,55.9227166,-3.3864777
442,Bailie Place,EH15 3BR,11,55.9435611,-3.112318
443,Capelaw Road,EH13 0HG,5,55.9029683,-3.2635122
444,Orchard Drive ,EH4 2DZ,4,55.9557459,-3.2363699
445,Hillpark Way,EH4 7ST,4,55.9608259,-3.2634759
446,High Buckstone,EH10 6XS,5,55.904962,-3.196356
447,Buckstone Gate,EH10 6UH,5,55.9059573,-3.1998348
448,Caiystane Drive,EH10 6SP,5,55.9030081,-3.2174539
449,Craigentinny Avenue,EH7 6RJ,1,55.9602655,-3.136477
450,Wilkieston Road Ratho,EH28 8RH,10,55.9204284,-3.3877655
451,Warden'S Close,EH1 2AW,6,55.9476605,-3.1940984
452,Tweeddale Court,EH1 1TE,6,55.9500572,-3.1842807
453,Hope Park Crescent,EH8 9NA,17,55.941003,-3.1828887
454,Stennis Gardens,EH17 7QW,16,55.9107316,-3.1509542
455,North Gyle Avenue,EH12 8JR,9,55.9427261,-3.3040525
456,Alnwickhill Loan,EH16 6YB,16,55.9051849,-3.1726358
457,Frogston Grove,EH10 7AF,5,55.9014049,-3.2007118
458,Buckstone Shaw,EH10 6XP,5,55.9034838,-3.1982914
459,Ann Street,EH4 1PJ,4,55.9564608,-3.2131444
460,Buckstone Terrace,EH10 6PZ,5,55.9085322,-3.2095534
461,Russell Road,EH12 5NE,15,55.9433679,-3.2313294
462,Redford Place,EH13 0AN,5,55.9076448,-3.2373326
463,Templeand Grove,EH1 3EG,6,55.953252,-3.188267
464,Ferniehill Path,EH17 7BD,16,55.9107461,-3.1300604
465,Craigleithhill Green,EH4 2ND,4,55.9613434,-3.2404391
466,Dunollie Court,EH12 8GP,9,55.946872,-3.3056412
467,Old Dalkeith Road,EH16 4SX,16,55.9193987,-3.137297
468,Upper Grove Place,EH3 8AY,2,55.9439507,-3.2128328
469,Bath Road,EH6 7JT,8,55.9752789,-3.1605142
470,Stenhouse Crescent,EH11 3JF,13,55.9307045,-3.2580993
471,Builyeon Road,EH30 9XL,14,55.9841996,-3.4102128
472,Juniper Grove,EH14 5EA,10,55.9041842,-3.2897151
473,North Bughtlin Place,EH12 8UP,9,55.9524832,-3.304152
474,North Bughtlinfield,EH12 8XZ,9,55.9551409,-3.3072878
475,Bramdean Grove,EH10 6JR,3,55.9150096,-3.2067827
476,Cathedral Lane,EH1 3JR,6,55.9563188,-3.18753
477,Bellfield Street,EH15 2BR,11,55.9520674,-3.1081576
478,Hope Lane,EH15 3AW,11,55.9455327,-3.108667
479,Clarinda Terrace,EH16 6XN,16,55.9175878,-3.1633233
480,Violet Terrace,EH11 1NZ,2,55.9361425,-3.2279431
481,Industry Lane,EH6 4EZ,8,55.9750213,-3.1852734
482,Westland Cottages,EH17 8QT,16,55.9025463,-3.1361445
483,Hamilton Drive,EH15 1NP,1,55.9494657,-3.1248282
484,Woodhall Avenue,EH14 5BU,10,55.9057712,-3.2819139
485,Allanpark Drive ,EH14 1LW,2,55.9244032,-3.2428853
486,Ravenswood Avenue ,EH16 5SH,16,55.9205933,-3.1519088
487,Grierson Crescent,EH5 2AX,7,55.9758838,-3.2180334
488,Mortonhall Park Bank,EH17 8ST,16,55.9005603,-3.1670488
489,Saughton Mains Drive,EH11 3PN,13,55.9291282,-3.2673574
490,Spiers Place,EH6 6DB,8,55.9729,-3.1726929
491,Pattison Street,EH6 7HH,8,55.9737308,-3.1636718
492,Easter Drylaw,EH4 2QX,4,55.9652753,-3.2427968
493,Queen Anne Drive,EH28 8PL,14,55.9376266,-3.3959816
494,Stanhope Place,EH12 5HH,15,55.9449972,-3.2266865
495,Milnacre,EH6 5TD,12,55.9711933,-3.1896372
496,Gayfield Square,EH1 3NW,6,55.9589964,-3.1857708
497,Groathill Avenue ,EH4 2LP,4,55.9601373,-3.2438621
498,Bellevue Street,EH7 4BY,12,55.9621039,-3.190661
499,Abercorn Road,EH8 7DJ,1,55.9534951,-3.1498645
500,Elmwood Terrace,EH6 8DF,8,55.966769,-3.1617451
501,St Catherines Pl,EH9 1NU,17,55.9370867,-3.1848369
502,Oxgangs Medway,EH13 9LP,5,55.9044652,-3.2203308
503,Belgrave Crescent ,EH4 3AH,4,55.9538877,-3.2175041
504,Almondhill Road,EH29 9BW,14,55.9580881,-3.3989406
505,Baxters Place,EH1 3AF,6,55.9574685,-3.184459
506,Brighouse Park Drive,EH4 6QG,14,55.9753688,-3.2956704
507,Bonaly Avenue,EH13 0ET,5,55.9014371,-3.2561542
508,The Glebe,EH4 6NW,14,55.9755038,-3.3001958
509,North West Circus Place,EH3 6SX,4,55.9572131,-3.2065205
510,Sciennes House Place,EH9 1NW,17,55.9377431,-3.1817275
511,Carnbee Park,EH16 6GE,16,55.9078714,-3.1493973
512,Pembroke Place,EH12 5HX,15,55.9446545,-3.2287324
513,Kirkgate,EH16 6RX,16,55.9128711,-3.1615105
514,John Street Lane East,EH15 2DZ,11,55.9509233,-3.1043159
515,Douglas Terrace,EH11 2BS,13,55.9446246,-3.2170993
516,Easter Drylaw Grove,EH4 2RN,4,55.9643305,-3.2461678
517,Harvest Road,EH28 8AN,14,55.9347585,-3.3999787
518,Carnegie Court,EH8 9RS,17,55.9449792,-3.1809801
519,Avon Grove,EH4 6RF,14,55.9690473,-3.3103622
520,Stanhope Street,EH12 5JB,15,55.945392,-3.2274612
521,Sunbury Street,EH4 3BU,4,55.9517763,-3.2202478
522,Mayfield Road,EH9 3AP,17,55.9263259,-3.1737163
523,Claremont Crescent,EH7 4HX,12,55.9636715,-3.1918087
524,Peffermill Road,EH16 5LR,17,55.9320996,-3.1498076
525,Whitehouse Close,EH4 6RG,14,55.9681385,-3.3074384
526,Blacket Place,EH9 1RT,17,55.936152,-3.1744107
527,Mortonhall Park Gardens,EH17 8SN,16,55.8998652,-3.1697487
528,Saughton Mains G,EH12 5SA,15,55.93847,-3.248894
529,Gibson Terrace,EH11 1AT,2,55.9400778,-3.2169099
530,Fairview Road,EH28 8TR,14,55.9438505,-3.3655357
531,Corbiehill Terrace,EH4 5BA,14,55.9640076,-3.2720956
532,Oakville Terrace,EH6 8DG,8,55.9670414,-3.1614281
533,Craigmount Way,EH12 8DW,9,55.9525836,-3.2976365
534,Upper Gilmore Place,EH3 9NL,3,55.9405428,-3.2085295
535,Broomlea Crescent,EH12 7NR,15,55.9349005,-3.2831512
536,Clayhills Grove,EH14 7NE,10,55.8805998,-3.3474835
537,Villa Road Sq Ferry,EH1 3EG,6,55.953252,-3.188267
538,Inchkeith Avenue,EH30 9QP,14,55.9843133,-3.3923268
539,Bughtlin Gardens,EH12 8XB,9,55.9519972,-3.3093966
540,Elliot Park,EH14 1DY,2,55.915434,-3.2450112
541,Grassmarket,EH1 2LJ,6,55.9475383,-3.1962969
542,Park Gardens,EH16 6JF,16,55.9138369,-3.1576977
543,Bleachfield ,EH6 5TE,12,55.9705961,-3.1900675
544,Inchgarvie Park,EH1 3EG,6,55.953252,-3.188267
545,Boswall Crescent,EH5 2ER,7,55.9748328,-3.2205181
546,Toddshill Road,EH29 9DF,14,55.9539018,-3.407985
547,Marionville Avenue,EH7 6AY,1,55.9576908,-3.1537178
548,Bellevue Crescent,EH3 6ND,6,55.9605547,-3.1932895
549,Broomhouse Terrace,EH11 3SU,13,55.9301473,-3.2764681
550,Dean Path Buildings,EH1 3EG,6,55.953252,-3.188267
551,Leith Links,EH6 8AA,8,55.9710389,-3.1639694
552,Fox Covert Grove,EH12 6UJ,9,55.9547217,-3.2801966
553,Colinton Mains Gardens,EH13 9AD,5,55.9128076,-3.2372228
554,West Pilton Crescent,EH4 4HP,7,55.9733632,-3.252263
555,Cramond Park,EH4 6PX,14,55.9730727,-3.3012406
556,Broompark Road,EH12 7JZ,15,55.9369499,-3.2820685
557,Sighthill Rise,EH11 4PZ,13,55.9189246,-3.2872596
558,Alnwickhill Court,EH16 6YG,16,55.9050802,-3.1754233
559,Salveson Grove,EH4 5JP,7,55.9752716,-3.2573958
560,Westbank Street,EH15 1DR,11,55.9566388,-3.1186625
561,Forrester Park Drive,EH11 3SN,13,55.9312238,-3.2827736
562,Barnton Park Place,EH4 6ET,14,55.9628267,-3.2887445
563,Stevenson Street,EH11 3DP,13,55.9341202,-3.2568139
564,Glen Street,EH3 9JF,3,55.9438935,-3.2016527
565,Coalhill,EH6 6RH,8,55.9749758,-3.1725278
566,Rosebery Crescent Lane,EH12 5JP,6,55.9465454,-3.218656
567,Blackbarony Road,EH9 3JD,17,55.9225635,-3.1686678
568,Moredunvale Way,EH17 7RE,16,55.9157043,-3.1431753
569,Duddingston Grove East,EH15 1RX,1,55.9452602,-3.1273948
570,Paisley Crescent,EH8 7JN,1,55.9507448,-3.1480549
571,Morningside Place,EH10 5ES,3,55.9301999,-3.2129171
572,Ashburnham Gardens,EH30 9LB,14,55.9876639,-3.3860052
573,Elizafield,EH6 5PY,12,55.9700459,-3.1859684
574,Fettes Rise,EH4 1QH,4,55.9675362,-3.2229433
575,Burdiehouse Square,EH17 8BN,16,55.8930299,-3.1626014
576,Sighthill Park,EH11 4PN,13,55.921837,-3.281209
577,Gosford Place,EH6 4BH,12,55.9726579,-3.1912663
578,Grierson Avenue,EH5 2AP,7,55.9771309,-3.2169833
579,Morven Street,EH4 7LQ,9,55.9530302,-3.2920696
580,Dryden Gardens,EH7 4PR,12,55.9648094,-3.1826193
581,East Fettes Avenue,EH4 1DN,4,55.9645874,-3.2222654
582,Carfae Park,EH4 3SH,4,55.9581894,-3.2642942
583,Niddriemill Avenue,EH15 3EN,11,55.9349155,-3.1157321
584,Drumbrae Crescent,EH12 8SH,15,55.9425973,-3.2931142
585,Redheughs Avenue,EH12 9RH,9,55.9331113,-3.3095238
586,Lewis Terrace,EH11 2BT,13,55.9448103,-3.2174093
587,Crewe Terrace,EH5 2LQ,7,55.9732207,-3.2340084
588,Spylaw Bank Road,EH13 0JG,5,55.9090683,-3.2619123
589,Grant Avenue,EH13 0DP,5,55.9047851,-3.258614
590,Viewfield Road,EH14 5BE,10,55.9080231,-3.2750584
591,Carrubers Close,EH1 1SF,6,55.950678,-3.1870061
592,Cockburnhill Road,EH14 7HY,10,55.8759769,-3.3553547
593,Ardmillan Terrace Lane,EH11 2JZ,13,55.9391454,-3.2250604
594,Gamekeepers Road,EH4 6LT,14,55.9710961,-3.3011016
595,Bughtlin Green,EH12 8XA,9,55.9525846,-3.3085799
596,Finlaggan Court,EH12 8GL,9,55.9476327,-3.3071364
597,Bonnington Grove,EH6 4BN,12,55.9726216,-3.1898161
598,Strathern Road,EH9 2AF,3,55.9341845,-3.1974351
599,Rose Park,EH5 3ST,7,55.9730595,-3.2091656
600,Hillpark Gardens ,EH4 7AJ,4,55.9611791,-3.2741963
601,Afton Place,EH5 3RB,7,55.9735754,-3.214452
602,Holyrood Park Road,EH16 5BG,17,55.9405083,-3.1728035
603,Double Hedges Road,EH16 6TS,16,55.9204692,-3.1637156
604,Sauchiebank,EH11 2NN,13,55.9430473,-3.2275415
605,Shandon Terrace,EH11 1QQ,2,55.932796,-3.2318315
606,Southfield Place,EH15 1LZ,1,55.9498425,-3.1192031
607,Kings Haugh,EH16 5UX,11,55.9334939,-3.1473677
608,Lussielaw Road,EH9 3BU,17,55.9270924,-3.1767343
609,Carnbee Crecent,EH16 6GF,16,55.9066922,-3.1498504
610,East Kilngate Rigg,EH17 8UA,16,55.901359,-3.1405788
611,New Cut Rigg,EH6 4QR,7,55.9738659,-3.1943721
612,Pirniefield Bank,EH6 7QQ,8,55.9685152,-3.1495712
613,Craigour Drive,EH17 7NU,16,55.9163877,-3.1344788
614,Baberton Mains Avenue,EH14 3EQ,10,55.9089573,-3.2850674
615,Balmwell Terrace,EH16 6PR,16,55.9017939,-3.1622671
616,Marshall Street,EH8 9BJ,17,55.9457401,-3.1866497
617,Bangholm Avenue,EH5 3AS,7,55.9723853,-3.2040686
618,Rosefield Place,EH15 1AZ,11,55.95225,-3.1178267
619,Glebe Terrace,EH12 7SQ,15,55.9415219,-3.2826877
620,Wester Coates Terrace,EH12 5LR,15,55.9464698,-3.231858
621,Dolphin Avenue,EH14 5RL,10,55.8946974,-3.3183886
622,Hutchison Crossway,EH14 1RQ,2,55.9317432,-3.2428234
623,Milton Street,EH8 8HA,6,55.9546777,-3.1682192
624,Merchiston Place,EH10 4NR,3,55.9354321,-3.211245
625,Arrol Place,EH30 9QB,14,55.9857679,-3.3897962
626,Hawkhead Grove,EH16 6LS,16,55.9132421,-3.1670251
627,Paisley Grove,EH8 7LF,1,55.9489958,-3.1428368
628,Granton Terrace,EH5 1BG,7,55.9788293,-3.2219815
629,Trotters Haugh,EH9 2GZ,17,55.9273916,-3.1908405
630,Torphichen Place,EH3 8DU,6,55.9465555,-3.2142727
631,Moredunvale Loan,EH17 7RJ,16,55.9161762,-3.1422304
632,Annandale Street,EH7 4AZ,12,55.9610211,-3.1856883
633,Silverknowes Green,EH4 5PL,14,55.9678442,-3.2649652
634,Harlaw Road,EH14 7AS,10,55.8803668,-3.3099485
635,West Silvermills Lane,EH3 5BD,4,55.9591812,-3.204813
636,Magdalene Drive,EH15 3DL,11,55.9421699,-3.1099032
637,Colinton Mains Grove,EH13 9DF,5,55.9083782,-3.2312222
638,Piershill Square East,EH8 7BG,1,55.9555795,-3.1453272
639,Bedford Court,EH4 1JX,4,55.957827,-3.2136141
640,Stair Park,EH12 6HL,15,55.9460146,-3.2432452
641,Tytler Court,EH8 8HJ,6,55.9552821,-3.1682214
642,Livingstone Place,EH9 1PD,17,55.9387142,-3.1867524
643,Baberton Mains Lea,EH14 3HB,10,55.9116579,-3.292155
644,Ravelrig Road,EH14 7DG,10,55.894145,-3.3482603
645,Calderview,EH11 4HX,13,55.9207402,-3.2985187
646,Agnew Terrace ,EH6 4QU,12,55.9730761,-3.1922331
647,Stenhouse Cottages,EH11 3JQ,13,55.9301663,-3.2589554
648,Bankhead Broadway,EH11 4DB,13,55.9261642,-3.2980484
649,Orchard Place,EH4 2ET,4,55.9570037,-3.2282195
650,Red Gaunlet Terr,EH1 3EG,6,55.953252,-3.188267
651,Drum Cottages,EH17 8RH,16,55.9046361,-3.1301843
652,Wisp Green,EH15 3QY,11,55.9326982,-3.1126504
653,Hillview Drive ,EH12 8QP,15,55.9466742,-3.2918675
654,Caiystane Hill,EH10 6SX,5,55.9040431,-3.2131384
655,Redhall Grove,EH14 2DU,13,55.9214008,-3.2603794
656,The Wisp,EH16 4SH,11,55.9251117,-3.1131909
657,South Ettrick Road,EH10 5BQ,3,55.9320417,-3.2181339
658,Rankin Avenue ,EH9 3DB,17,55.9259422,-3.1756218
659,South Gillsland Road,EH10 5DE,3,55.9303144,-3.2201149
660,Haymarket Yards,EH12 5HE,6,55.9454588,-3.2225523
661,Captain'S Road,EH17 8HW,16,55.902068,-3.1554541
662,Gote Lane,EH30 9PS,14,55.9907209,-3.3968931
663,Eastfield Road,EH28 8LL,14,55.9411166,-3.3598666
664,Duddingston Square West,EH15 1RS,1,55.944646,-3.1287533
665,Pittville Street Lane,EH15 2BT,11,55.9525524,-3.1068422
666,March Road,EH4 3TA,4,55.9599208,-3.2634678
667,Willowbrae Avenue,EH8 7HF,1,55.9525256,-3.1486352
668,Beresford Terrace,EH5 3HR,7,55.9758008,-3.2032365
669,Granby Road,EH16 5NL,17,55.9276084,-3.1721805
670,Joppa Park,EH15 2EP,11,55.9494159,-3.0975541
671,East Clapperfield,EH16 6TU,16,55.9205934,-3.1617391
672,High Street,EH1 1PD,6,55.9500811,-3.1882366
673,East Claremont Street,EH7 4HX,12,55.9631639,-3.1913006
674,Hillpark Terrace,EH4 7SX,4,55.9587305,-3.2699651
675,Dolphin Road,EH14 5RY,10,55.8938092,-3.3202212
676,Hillview Crescent,EH12 8QF,15,55.9466274,-3.2852165
677,Howdenhall Crescent,EH16 6UR,16,55.9042676,-3.1703119
678,South Gyle Gardens,EH12 7RZ,9,55.9372533,-3.298617
679,Murrayfield Gardens,EH12 6DF,15,55.9469905,-3.2394883
680,Savile Terrace,EH9 3AD,17,55.9298664,-3.1751019
681,Dudley Grove,EH6 4QP,7,55.9771115,-3.1896244
682,Brighouse Park Rigg,EH4 6QU,14,55.9765413,-3.294788
683,Fernieside Crescent,EH17 7HS,16,55.9116453,-3.1301614
684,Saunders Street,EH3 6TR,4,55.9571646,-3.2094124
685,Bernard Street,EH6 6SH,8,55.9758912,-3.1679682
686,Roseburn Avenue,EH12 5PB,15,55.9439281,-3.2366934
687,Springvalley Terr,EH10 4QB,3,55.9291286,-3.2113809
688,Cameron Toll Gardens,EH16 4TG,16,55.9284096,-3.1562965
689,Learmonth Avenue South,EH4 1PE,4,55.9556055,-3.22054
690,Barnton Avenue,EH4 6JJ,14,55.96708,-3.2857196
691,Gracemount Place,EH16 6EH,16,55.9079904,-3.1591439
692,Craigleigh Avenue North,EH4 3LD,15,55.9525872,-3.246212
693,Doublehedges Road,EH16 6TS,16,55.9204692,-3.1637156
694,Great Junction Street,EH6 6DU,8,55.9728806,-3.1755716
695,Wardieburn Place North,EH5 1DS,7,55.9784848,-3.2270874
696,Gilberstoun Place,EH15 2RB,11,55.9409096,-3.0970312
697,Bankhead Medway,EH11 4BY,13,55.9261837,-3.2958666
698,Kirk Street,EH6 5EY,8,55.9706642,-3.1732081
699,High School Yards,EH1 1LZ,6,55.9487923,-3.1843519
700,Claremont Terrace,EH7 4HX,12,55.9636715,-3.1918087
701,Orchard Brae Gardens,EH4 2HH,4,55.9564235,-3.2258952
702,Dean Street,EH4 1LL,4,55.958136,-3.2121607
703,High Street South Queensferry,EH30 9HW,14,55.9898061,-3.3950324
704,Grierson Gardens,EH5 2AS,7,55.9765838,-3.2173129
705,Plewlands Croft,EH1 3EG,6,55.953252,-3.188267
706,Lynedoch Place,EH3 7UA,4,55.9519042,-3.2140111
707,Glendevon Park,EH12 5XA,15,55.9394732,-3.2553323
708,Muir Wood Crescent,EH14 5HG,10,55.9022276,-3.2982054
709,Hermitage Gardens,EH10 6BA,3,55.9225557,-3.2076128
710,Stevenson Drive,EH11 3DP,13,55.9341202,-3.2568139
711,Craiglea Place,EH10 5QD,3,55.9210842,-3.2222862
712,Grindlay Street,EH3 9AX,6,55.9467224,-3.2041658
713,Laichpark Road,EH14 1XA,2,55.9273063,-3.2514947
714,Stewart Place,EH29 9BQ,14,55.9585006,-3.4025642
715,Saltire Street ,EH5 1PT,7,55.9817833,-3.2372006
716,Agnew Terrace,EH6 4QU,12,55.9730761,-3.1922331
717,Sighthill Grove,EH11 4QN,13,55.9213417,-3.281004
718,Laverockbank Gdns,EH5 3DR,7,55.9786648,-3.1999523
719,Elidon Terrace,EH3 5NL,4,55.9668489,-3.2030881
720,Kings Place,EH15 1DU,11,55.9581744,-3.1185568
721,Saughton Mains Street,EH11 3HE,13,55.9320489,-3.2657336
722,Swanston Road,EH10 7BB,5,55.9004636,-3.2171027
723,India Place,EH3 6EH,4,55.9568675,-3.2083656
724,Redford Court,EH13 9NF,5,55.904884,-3.2383632
725,Broomhouse Square,EH11 3RS,13,55.928772,-3.280844
726,Gillsland Park,EH1 3EG,6,55.953252,-3.188267
727,Cables Wynd,EH6 6DT,8,55.9738467,-3.1746002
728,Pitsligo Road,EH10 4RY,3,55.9315729,-3.2045777
729,Loganlea Place,EH7 6PB,1,55.9579025,-3.1444561
730,Willowbrae Gardens ,EH8 7EW,1,55.9528042,-3.1445624
731,Curriehill Castle Drive,EH14 5TB,10,55.894119,-3.332356
732,Summerside Street,EH6 4NU,7,55.9749136,-3.1884443
733,Claremont Road,EH6 7NH,8,55.9687066,-3.155803
734,Gilmerton Dykes Grove,EH17 8JF,16,55.9048436,-3.1472766
735,Magdalene Loan,EH15 3DP,11,55.941784,-3.1068463
736,Orchard Brae West,EH4 2EW,4,55.9578027,-3.2255145
737,Boswell Crescent,EH5 2ER,7,55.9748328,-3.2205181
738,Halmyre Street,EH6 8PE,12,55.9669366,-3.171614
739,Moredun Vale Park,EH17 7JW,16,55.913666,-3.1443227
740,Craigleith Drive,EH4 3JT,15,55.953611,-3.2413798
741,West Pilton Bank,EH4 4HN,7,55.9728058,-3.2507318
742,Murrayburn Green,EH14 2PL,13,55.919326,-3.280557
743,Braehead Loan,EH4 6BL,14,55.9631259,-3.3111337
744,Boswell Square ,EH5 2EQ,7,55.9730835,-3.2211583
745,Beechmont Crescent,EH1 3EG,6,55.953252,-3.188267
746,Cherry Tree Place,EH14 5AS,10,55.8926701,-3.3250089
747,Stoneycroft Road,EH30 9HX,14,55.988981,-3.3948211
748,Tanfield,EH3 5HF,4,55.9637347,-3.2017435
749,Bangholm Loan,EH5 3AH,7,55.9725465,-3.2009817
750,Redford Loan,EH13 0BS,5,55.903812,-3.2465215
751,Braid Mount Crest,EH10 6JH,3,55.9136981,-3.2087487
752,Boswall Quadrant,EH5 2EJ,7,55.973332,-3.2208287
753,Argyle Park Terrace,EH9 1JY,3,55.9396482,-3.1920258
754,Inverleith Grove,EH3 5PB,4,55.9652538,-3.2209001
755,Howdenhall Drive,EH16 6UZ,16,55.9038662,-3.1753503
756,Spey Street,EH7 4PY,12,55.9637026,-3.1791116
757,Ventor Terrace,EH9 2BW,17,55.9318924,-3.1703908
758,Hanover Street,EH2 2DX,6,55.9534681,-3.1972576
759,Cluny Avenue,EH10 4RN,3,55.925389,-3.2052935
760,Polwarth Grove,EH11 1LY,2,55.935242,-3.2221362
761,Corstorphine Road,EH12 6JG,15,55.9444383,-3.2544713
762,Cameron Toll Lade,EH16 4US,16,55.927746,-3.1564382
763,Parkgrove Row,EH4 7RF,9,55.9579078,-3.2941484
764,Hillcoat Place,EH15 1TW,11,55.9572525,-3.1188458
765,Mertoun Place,EH11 1JZ,2,55.9373512,-3.2189208
766,Saughtonhall Terrace,EH12 5QW,15,55.9430891,-3.2491621
767,Kinghorn Place,EH6 4BN,12,55.9724443,-3.1897007
768,Henderland Road,EH12 6BB,15,55.9482435,-3.236709
769,Keir Street,EH3 9EU,6,55.9456653,-3.1974778
770,Brand Drive,EH15 3AH,11,55.9455885,-3.1068228
771,Belgrave Crescent,EH4 3AH,4,55.9538877,-3.2175041
772,Jamica Mews,EH3 6HL,6,55.955829,-3.203885
773,Barnton Park Dell,EH4 6HW,14,55.9627194,-3.2874224
774,Shaftesbury Park,EH11 1SP,2,55.9323599,-3.2305878
775,Denham Green Place ,EH5 3PB,7,55.9735713,-3.2074911
776,Wardieburn Road,EH5 1LZ,7,55.9770618,-3.2294012
777,Cairns Drive,EH14 7HH,10,55.8777583,-3.3445812
778,Essex Brae,EH4 6LN,14,55.9677605,-3.3119686
779,Gillespie Crescent,EH10 4HU,3,55.9402728,-3.2058502
780,Lochside Place,EH12 9HA,9,55.932496,-3.3132099
781,Eltringham Grove,EH14 1SH,2,55.9309205,-3.2460508
782,Abercorn Grove,EH8 7HS,1,55.9519993,-3.1476058
783,Wheatfield Terrace,EH11 2PB,13,55.9381436,-3.2342355
784,Seafield Road East,EH15 1ED,1,55.9630059,-3.1289891
785,Learmonth Gardens,EH4 1BP,4,55.9566373,-3.2200641
786,Tynecastle Terrace,EH11 2NT,13,55.9381119,-3.2325912
787,Baileyfield Crescent,EH15 1BE,11,55.9533985,-3.1199588
788,Craigour Terrace,EH17 7PG,16,55.9155154,-3.1341521
789,Craigentinny Place,EH7 6PZ,1,55.9566908,-3.1372307
790,Carrick Knowe Hill,EH12 7BR,15,55.9351766,-3.2701152
791,Roseburn Place,EH12 5NL,15,55.9451708,-3.2356277
792,Burns Place ,EH6 5QD,12,55.9710068,-3.1875485
793,Belford Gardens,EH4 3EW,4,55.953783,-3.2327913
794,Queensferry Terrace,EH4 3EQ,4,55.9536318,-3.2291907
795,Wester Broom Terrace,EH12 7RE,9,55.9366576,-3.2923394
796,Midmar Drive ,EH10 6BU,3,55.9232601,-3.200146
797,Pentland Terrace ,EH10 6EY,3,55.9162603,-3.2130294
798,Leamington Place,EH10 4JR,3,55.9396644,-3.2087169
799,Balmwell Avenue,EH16 6HE,16,55.9026815,-3.1587187
800,Craigcrook Park,EH4 3PL,4,55.9562828,-3.2620259
801,Fauldburn,EH12 8YJ,9,55.9554039,-3.3046818
802,Blink Bonny Road,EH4 3HY,4,55.9525849,-3.2369297
803,Bonnington Road,EH6 5NP,12,55.9707206,-3.1798763
804,Kirkliston Road,EH30 9NZ,14,55.9853219,-3.3964622
805,Boswall Parkway,EH5 2HZ,7,55.975671,-3.228883
806,Salveson Crescent,EH4 5JL,7,55.9748155,-3.2596609
807,Pirniefield Place,EH6 7QF,8,55.9685578,-3.151866
808,Broomhall Bank,EH12 7PH,15,55.936083,-3.2881577
809,Burgess Street,EH6 6RD,8,55.9751577,-3.170134
810,Mortonhall Park View,EH17 8SW,16,55.9006053,-3.1696844
811,Silverknowes Midway,EH4 5PP,14,55.9673636,-3.2661539
812,Melville Drive,EH9 1JY,3,55.9399103,-3.1918383
813,Greenmantle Loan,EH16 6DT,16,55.9177385,-3.155446
814,Shandwick Place,EH2 4RT,6,55.9495637,-3.2095106
815,Kirk Crammond,EH4 6NS,14,55.9781653,-3.2995667
816,Wester Coates Gardens,EH12 5LT,15,55.9479479,-3.2302499
817,Nether Currie Crescent,EH14 5JG,10,55.9026424,-3.302337
818,Wardie Steps,EH5 1ES,7,55.9798368,-3.216586
819,Ballantyne Road,EH6 5LT,8,55.9743535,-3.1786747
820,Corslet Terrace,EH14 5LS,10,55.9001805,-3.3073774
821,Cowan Road,EH11 1RJ,2,55.9311958,-3.229858
822,Salamander Yards,EH6 7HB,8,55.9719654,-3.154419
823,Trinity Road,EH5 3JU,7,55.9770814,-3.2068297
824,Bleachfield,EH6 5TE,12,55.9705961,-3.1900675
825,Constitution Street - Car Park Entrance,EH1 3EG,6,55.953252,-3.188267
826,Murrayburn Drive,EH14 2SU,13,55.9177469,-3.2886338
827,Dalmahoy Road,EH27 8EG,10,55.9141955,-3.3737083
828,Dumbiedykes Road,EH8 9UT,17,55.9485226,-3.1780635
829,Carrick Knowe Place,EH12 7EP,15,55.936828,-3.270484
830,Little Road,EH16 6SH,16,55.909797,-3.1600812
831,Old Church Lane,EH15 3PY,1,55.9407742,-3.1557775
